Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2019;25;Waterschap Brabantse Delta;NL25;221310b;NL25_221310b;Padvindersven PAD1 Toegang zandpad oostzijde;104053.0000;393351.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221407b;NL25_221407b;Galderse meren midden op grote plas;111200.0000;392740.0000;M17;Diepe zwakgebufferde meren;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221601b;NL25_221601b;Turfvaart TUR1 Brug in verlengde Raamschoorseweg;109560.0000;397267.0000;R19;Doorstroommoeras;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221602b;NL25_221602b;Turfvaart TUR8 Duiker weg Rucphen-Zundert;100920.0000;388970.0000;R19;Doorstroommoeras;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221610b;NL25_221610b;Oude Buissche Heide ven 2 OBH2 Grootste ven;98830.0000;387380.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221701b;NL25_221701b;Bijloop BYL1 Duiker in procereursdreef RITH;109322.0000;398186.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_BT_221701;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221901b;NL25_221901b;Stroomdalven Krabbebossen Ven Noord SKB1;109560.0000;394700.0000;M13;Kleine ondiepe zure plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221902b;NL25_221902b;Stroomdalven Krabbebossen Ven Zuid SKB2;109549.0000;394582.0000;M13;Kleine ondiepe zure plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;230001b;NL25_230001b;Markkanaal MAK2 brug in weg den hout-teteringen;114601.0000;406312.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_MV_200001;0.08;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;240001b;NL25_240001b;Mark-Vlietkanaal MVK1 Duiker in Noord Langeweg;88479.0000;403034.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_MV_200001;0.15;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;240103b;NL25_240103b;Molenbeek MOB8 600m benedenstrooms grens;91542.0000;388548.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL25_MB_240301;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;300001b;NL25_300001b;Steenbergse Vliet- loswal thv Koningsoord-Vlietdijk;77953.0000;403983.0000;R6;Langzaam stromend riviertje op zand/klei;O;Overige watergangen;NL25_MV_200001;0.25;;2023-06-19T13:17:18+02:00
